"id","pid","phrase","event","data","itype","ts","extype","effect","tsunix"
"223","id485d6e97579b2","We need a process to deal with this.","KP","e","insertText","2024-07-05 14:17:30.714","4","0","1720178250.714"
"224","id485d6e97579b2","We need a process to deal with this.","KP","d","insertText","2024-07-05 14:17:30.954","4","0","1720178250.954"
"225","id485d6e97579b2","We need a process to deal with this.","KP","d","insertText","2024-07-05 14:17:31.258","4","0","1720178251.258"
"226","id485d6e97579b2","We need a process to deal with this.","KP",,"deleteContentBackward","2024-07-05 14:17:31.642","4","0","1720178251.642"
"227","id485d6e97579b2","We need a process to deal with this.","KP",,"deleteContentBackward","2024-07-05 14:17:31.786","4","0","1720178251.786"
"228","id485d6e97579b2","We need a process to deal with this.","KP",,"deleteContentBackward","2024-07-05 14:17:31.962","4","0","1720178251.962"
"229","id485d6e97579b2","We need a process to deal with this.","KP","s","insertText","2024-07-05 14:17:32.122","4","0","1720178252.122"
"230","id485d6e97579b2","We need a process to deal with this.","KP",,"deleteContentBackward","2024-07-05 14:17:32.378","4","0","1720178252.378"
"231","id485d6e97579b2","We need a process to deal with this.","KP",,"deleteContentBackward","2024-07-05 14:17:32.538","4","0","1720178252.538"
"232","id485d6e97579b2","We need a process to deal with this.","KP","e","insertText","2024-07-05 14:17:32.666","4","0","1720178252.666"
"233","id485d6e97579b2","We need a process to deal with this.","KP","s","insertText","2024-07-05 14:17:33.002","4","0","1720178253.002"
"234","id485d6e97579b2","We need a process to deal with this.","KP","s","insertText","2024-07-05 14:17:33.178","4","0","1720178253.178"
"235","id485d6e97579b2","We need a process to deal with this.","KP"," ","insertText","2024-07-05 14:17:33.402","4","0","1720178253.402"
"236","id485d6e97579b2","We need a process to deal with this.","KP","w","insertText","2024-07-05 14:17:34.298","4","0","1720178254.298"
"237","id485d6e97579b2","We need a process to deal with this.","KP","i","insertText","2024-07-05 14:17:34.522","4","0","1720178254.522"
"238","id485d6e97579b2","We need a process to deal with this.","KP","t","insertText","2024-07-05 14:17:34.730","4","0","1720178254.730"
"239","id485d6e97579b2","We need a process to deal with this.","KP","h","insertText","2024-07-05 14:17:34.794","4","0","1720178254.794"
"240","id485d6e97579b2","We need a process to deal with this.","KP"," ","insertText","2024-07-05 14:17:35.002","4","0","1720178255.002"
"241","id485d6e97579b2","We need a process to deal with this.","KP","t","insertText","2024-07-05 14:17:36.010","4","0","1720178256.010"
"242","id485d6e97579b2","We need a process to deal with this.","KP","h","insertText","2024-07-05 14:17:36.090","4","0","1720178256.090"
"243","id485d6e97579b2","We need a process to deal with this.","KP","i","insertText","2024-07-05 14:17:36.330","4","0","1720178256.330"
"244","id485d6e97579b2","We need a process to deal with this.","KP","s","insertText","2024-07-05 14:17:36.426","4","0","1720178256.426"
"245","id485d6e97579b2","What did Mark say?","KP","W","insertText","2024-07-05 14:17:48.986","4","0","1720178268.986"
"246","id485d6e97579b2","What did Mark say?","KP","h","insertText","2024-07-05 14:17:49.802","4","0","1720178269.802"
"247","id485d6e97579b2","What did Mark say?","KP","a","insertText","2024-07-05 14:17:49.962","4","0","1720178269.962"
"248","id485d6e97579b2","What did Mark say?","KP","t","insertText","2024-07-05 14:17:50.090","4","0","1720178270.090"
"249","id485d6e97579b2","What did Mark say?","KP"," ","insertText","2024-07-05 14:17:50.922","4","0","1720178270.922"
"250","id485d6e97579b2","What did Mark say?","KP","d","insertText","2024-07-05 14:17:51.434","4","0","1720178271.434"
"251","id485d6e97579b2","What did Mark say?","KP","i","insertText","2024-07-05 14:17:51.594","4","0","1720178271.594"
"252","id485d6e97579b2","What did Mark say?","KP","d","insertText","2024-07-05 14:17:51.962","4","0","1720178271.962"
"253","id485d6e97579b2","What did Mark say?","KP"," ","insertText","2024-07-05 14:17:52.122","4","0","1720178272.122"
"254","id485d6e97579b2","What did Mark say?","KP","m","insertText","2024-07-05 14:17:52.426","4","0","1720178272.426"
"255","id485d6e97579b2","What did Mark say?","KP","a","insertText","2024-07-05 14:17:52.522","4","0","1720178272.522"
"256","id485d6e97579b2","What did Mark say?","KP",,"deleteContentBackward","2024-07-05 14:17:53.002","4","0","1720178273.002"
"257","id485d6e97579b2","What did Mark say?","KP",,"deleteContentBackward","2024-07-05 14:17:53.146","4","0","1720178273.146"
"258","id485d6e97579b2","What did Mark say?","KP","M","insertText","2024-07-05 14:17:53.578","4","0","1720178273.578"
"259","id485d6e97579b2","What did Mark say?","KP","a","insertText","2024-07-05 14:17:53.882","4","0","1720178273.882"
"260","id485d6e97579b2","What did Mark say?","KP","r","insertText","2024-07-05 14:17:54.490","4","0","1720178274.490"
"261","id485d6e97579b2","What did Mark say?","KP","k","insertText","2024-07-05 14:17:54.714","4","0","1720178274.714"
"262","id485d6e97579b2","What did Mark say?","KP"," ","insertText","2024-07-05 14:17:54.890","4","0","1720178274.890"
"263","id485d6e97579b2","What did Mark say?","KP","s","insertText","2024-07-05 14:17:55.306","4","0","1720178275.306"
"264","id485d6e97579b2","What did Mark say?","KP","a","insertText","2024-07-05 14:17:55.402","4","0","1720178275.402"
"265","id485d6e97579b2","What did Mark say?","KP","y","insertText","2024-07-05 14:17:56.202","4","0","1720178276.202"
"266","id485d6e97579b2","What did Mark say?","KP"," ","insertText","2024-07-05 14:17:56.298","4","0","1720178276.298"
"267","id485d6e97579b2","What did Mark say?","KP",,"deleteContentBackward","2024-07-05 14:17:57.242","4","0","1720178277.242"
"268","id485d6e97579b2","What did Mark say?","KP","?","insertText","2024-07-05 14:17:57.530","4","0","1720178277.530"
"269","id485d6e97579b2","Am I getting a good package?","KP","a","insertText","2024-07-05 14:18:09.786","4","0","1720178289.786"
"270","id485d6e97579b2","Am I getting a good package?","KP","m","insertText","2024-07-05 14:18:10.106","4","0","1720178290.106"
"271","id485d6e97579b2","Am I getting a good package?","KP",,"deleteContentBackward","2024-07-05 14:18:10.602","4","0","1720178290.602"
"272","id485d6e97579b2","Am I getting a good package?","KP",,"deleteContentBackward","2024-07-05 14:18:10.762","4","0","1720178290.762"
"273","id485d6e97579b2","Am I getting a good package?","KP","a","insertText","2024-07-05 14:18:10.937","4","0","1720178290.937"
"274","id485d6e97579b2","Am I getting a good package?","KP",,"deleteContentBackward","2024-07-05 14:18:11.610","4","0","1720178291.610"
"275","id485d6e97579b2","Am I getting a good package?","KP","A","insertText","2024-07-05 14:18:11.882","4","0","1720178291.882"
"276","id485d6e97579b2","Am I getting a good package?","KP","m","insertText","2024-07-05 14:18:12.458","4","0","1720178292.458"
"277","id485d6e97579b2","Am I getting a good package?","KP"," ","insertText","2024-07-05 14:18:12.618","4","0","1720178292.618"
"278","id485d6e97579b2","Am I getting a good package?","KP","i","insertText","2024-07-05 14:18:12.810","4","0","1720178292.810"
"279","id485d6e97579b2","Am I getting a good package?","KP"," ","insertText","2024-07-05 14:18:12.954","4","0","1720178292.954"
"280","id485d6e97579b2","Am I getting a good package?","KP","g","insertText","2024-07-05 14:18:14.714","4","0","1720178294.714"
"281","id485d6e97579b2","Am I getting a good package?","KP","o","insertText","2024-07-05 14:18:14.841","4","0","1720178294.841"
"282","id485d6e97579b2","Am I getting a good package?","KP","o","insertText","2024-07-05 14:18:14.986","4","0","1720178294.986"
"283","id485d6e97579b2","Am I getting a good package?","KP","f","insertText","2024-07-05 14:18:15.114","4","0","1720178295.114"
"284","id485d6e97579b2","Am I getting a good package?","KP",,"deleteContentBackward","2024-07-05 14:18:15.610","4","0","1720178295.610"
"285","id485d6e97579b2","Am I getting a good package?","KP","d","insertText","2024-07-05 14:18:15.978","4","0","1720178295.978"
"286","id485d6e97579b2","Am I getting a good package?","KP"," ","insertText","2024-07-05 14:18:16.138","4","0","1720178296.138"
"287","id485d6e97579b2","Am I getting a good package?","KP"," ","insertText","2024-07-05 14:18:18.522","4","0","1720178298.522"
"288","id485d6e97579b2","Am I getting a good package?","KP",,"deleteContentBackward","2024-07-05 14:18:19.898","4","0","1720178299.898"
"289","id485d6e97579b2","Am I getting a good package?","KP","a","insertText","2024-07-05 14:18:20.010","4","0","1720178300.010"
"290","id485d6e97579b2","Am I getting a good package?","KP"," ","insertText","2024-07-05 14:18:20.458","4","0","1720178300.458"
"291","id485d6e97579b2","Am I getting a good package?","KP","p","insertText","2024-07-05 14:18:22.058","4","0","1720178302.058"
"292","id485d6e97579b2","Am I getting a good package?","KP","a","insertText","2024-07-05 14:18:22.153","4","0","1720178302.153"
"293","id485d6e97579b2","Am I getting a good package?","KP","c","insertText","2024-07-05 14:18:22.394","4","0","1720178302.394"
"294","id485d6e97579b2","Am I getting a good package?","KP","k","insertText","2024-07-05 14:18:22.649","4","0","1720178302.649"
"295","id485d6e97579b2","Am I getting a good package?","KP","a","insertText","2024-07-05 14:18:22.793","4","0","1720178302.793"
"296","id485d6e97579b2","Am I getting a good package?","KP","g","insertText","2024-07-05 14:18:23.033","4","0","1720178303.033"
"297","id485d6e97579b2","Am I getting a good package?","KP","e","insertText","2024-07-05 14:18:23.114","4","0","1720178303.114"
"298","id485d6e97579b2","Am I getting a good package?","KP","?","insertText","2024-07-05 14:18:23.881","4","0","1720178303.881"
"299","id485d6e97579b2","I can return earlier.","KP","I","insertText","2024-07-05 14:18:36.746","4","0","1720178316.746"
"300","id485d6e97579b2","I can return earlier.","KP"," ","insertText","2024-07-05 14:18:37.161","4","0","1720178317.161"
"301","id485d6e97579b2","I can return earlier.","KP","c","insertText","2024-07-05 14:18:37.481","4","0","1720178317.481"
"302","id485d6e97579b2","I can return earlier.","KP","a","insertText","2024-07-05 14:18:37.593","4","0","1720178317.593"
"303","id485d6e97579b2","I can return earlier.","KP","n","insertText","2024-07-05 14:18:38.073","4","0","1720178318.073"
"304","id485d6e97579b2","I can return earlier.","KP"," ","insertText","2024-07-05 14:18:38.265","4","0","1720178318.265"
"305","id485d6e97579b2","I can return earlier.","KP","r","insertText","2024-07-05 14:18:41.866","4","0","1720178321.866"
"306","id485d6e97579b2","I can return earlier.","KP","e","insertText","2024-07-05 14:18:41.978","4","0","1720178321.978"
"307","id485d6e97579b2","I can return earlier.","KP","t","insertText","2024-07-05 14:18:43.354","4","0","1720178323.354"
"308","id485d6e97579b2","I can return earlier.","KP","u","insertText","2024-07-05 14:18:43.498","4","0","1720178323.498"
"309","id485d6e97579b2","I can return earlier.","KP","r","insertText","2024-07-05 14:18:43.658","4","0","1720178323.658"
"310","id485d6e97579b2","I can return earlier.","KP","n","insertText","2024-07-05 14:18:43.754","4","0","1720178323.754"
"311","id485d6e97579b2","I can return earlier.","KP"," ","insertText","2024-07-05 14:18:43.930","4","0","1720178323.930"
"312","id485d6e97579b2","I can return earlier.","KP","e","insertText","2024-07-05 14:18:44.986","4","0","1720178324.986"
"313","id485d6e97579b2","I can return earlier.","KP","a","insertText","2024-07-05 14:18:45.146","4","0","1720178325.146"
"314","id485d6e97579b2","I can return earlier.","KP","r","insertText","2024-07-05 14:18:47.066","4","0","1720178327.066"
"315","id485d6e97579b2","I can return earlier.","KP","l","insertText","2024-07-05 14:18:47.226","4","0","1720178327.226"
"316","id485d6e97579b2","I can return earlier.","KP","i","insertText","2024-07-05 14:18:47.738","4","0","1720178327.738"
"317","id485d6e97579b2","I can return earlier.","KP","e","insertText","2024-07-05 14:18:47.834","4","0","1720178327.834"
"318","id485d6e97579b2","I can return earlier.","KP","r","insertText","2024-07-05 14:18:48.202","4","0","1720178328.202"
"319","id485d6e97579b2","I can return earlier.","KP"," ","insertText","2024-07-05 14:18:48.506","4","0","1720178328.506"
"320","id485d6e97579b2","Sorry for the unfriendly greeting in the lobby.","KP","a","insertText","2024-07-05 14:21:03.465","4","0","1720178463.465"
"321","id485d6e97579b2","Are you in a good mood?","KP","a","insertText","2024-07-05 14:21:11.737","4","0","1720178471.737"
"322","id485d6e97579b2","Do you have a number for him?","KP","D","insertText","2024-07-05 14:21:21.560","4","0","1720178481.560"
"323","id485d6e97579b2","Do you have a number for him?","KP","O","insertText","2024-07-05 14:21:21.960","4","0","1720178481.960"
"324","id485d6e97579b2","Do you have a number for him?","KP"," ","insertText","2024-07-05 14:21:22.104","4","0","1720178482.104"
"325","id485d6e97579b2","Do you have a number for him?","KP","y","insertText","2024-07-05 14:21:22.840","4","0","1720178482.840"
"326","id485d6e97579b2","Do you have a number for him?","KP","o","insertText","2024-07-05 14:21:22.936","4","0","1720178482.936"
"327","id485d6e97579b2","Do you have a number for him?","KP","u","insertText","2024-07-05 14:21:23.080","4","0","1720178483.080"
"328","id485d6e97579b2","Do you have a number for him?","KP"," ","insertText","2024-07-05 14:21:23.240","4","0","1720178483.240"
"329","id485d6e97579b2","Do you have a number for him?","KP","l","insertText","2024-07-05 14:21:23.608","4","0","1720178483.608"
"330","id485d6e97579b2","Do you have a number for him?","KP","i","insertText","2024-07-05 14:21:23.816","4","0","1720178483.816"
"331","id485d6e97579b2","Do you have a number for him?","KP","v","insertText","2024-07-05 14:21:23.912","4","0","1720178483.912"
"332","id485d6e97579b2","Do you have a number for him?","KP","e","insertText","2024-07-05 14:21:24.056","4","0","1720178484.056"
"333","id485d6e97579b2","Do you have a number for him?","KP"," ","insertText","2024-07-05 14:21:24.248","4","0","1720178484.248"
"334","id485d6e97579b2","Um, no sir.","KP","U","insertText","2024-07-05 14:23:19.480","1","0","1720178599.480"
"335","id485d6e97579b2","Um, no sir.","KP","M","insertText","2024-07-05 14:23:19.640","1","0","1720178599.640"
"336","id485d6e97579b2","Um, no sir.","KP",,"deleteContentBackward","2024-07-05 14:23:20.408","1","0","1720178600.408"
"337","id485d6e97579b2","Um, no sir.","KP","m","insertText","2024-07-05 14:23:20.680","1","0","1720178600.680"
"338","id485d6e97579b2","Um, no sir.","KP",".","insertText","2024-07-05 14:23:21.064","1","0","1720178601.064"
"339","id485d6e97579b2","Um, no sir.","KP",,"deleteContentBackward","2024-07-05 14:23:21.768","1","0","1720178601.768"
"340","id485d6e97579b2","Um, no sir.","KP",",","insertText","2024-07-05 14:23:21.976","1","0","1720178601.976"
"341","id485d6e97579b2","Um, no sir.","KP"," ","insertText","2024-07-05 14:23:22.136","1","0","1720178602.136"
"342","id485d6e97579b2","Um, no sir.","KP","m","insertText","2024-07-05 14:23:22.328","1","0","1720178602.328"
